m/z,Formula,ID,IsotopeLabel,Ion form,Compound
329.0812881,C13H18N2O6S,174,C12 PARENT,[M-H]-,(Dipropylsulfamoyl)-nitrobenzoic acid
330.0846429,C13H18N2O6S,174,C13-label-1,[M-H]-,(Dipropylsulfamoyl)-nitrobenzoic acid
331.0879978,C13H18N2O6S,174,C13-label-2,[M-H]-,(Dipropylsulfamoyl)-nitrobenzoic acid
332.0913526,C13H18N2O6S,174,C13-label-3,[M-H]-,(Dipropylsulfamoyl)-nitrobenzoic acid
333.0947074,C13H18N2O6S,174,C13-label-4,[M-H]-,(Dipropylsulfamoyl)-nitrobenzoic acid
334.0980623,C13H18N2O6S,174,C13-label-5,[M-H]-,(Dipropylsulfamoyl)-nitrobenzoic acid
335.1014171,C13H18N2O6S,174,C13-label-6,[M-H]-,(Dipropylsulfamoyl)-nitrobenzoic acid
336.1047719,C13H18N2O6S,174,C13-label-7,[M-H]-,(Dipropylsulfamoyl)-nitrobenzoic acid
337.1081268,C13H18N2O6S,174,C13-label-8,[M-H]-,(Dipropylsulfamoyl)-nitrobenzoic acid
225.1860054,C14H26O2,175,C12 PARENT,[M-H]-,C14:1 FA (Tetradecenoic acid)
226.1893602,C14H26O2,175,C13-label-1,[M-H]-,C14:1 FA (Tetradecenoic acid)
227.1927151,C14H26O2,175,C13-label-2,[M-H]-,C14:1 FA (Tetradecenoic acid)
228.1960699,C14H26O2,175,C13-label-3,[M-H]-,C14:1 FA (Tetradecenoic acid)
229.1994247,C14H26O2,175,C13-label-4,[M-H]-,C14:1 FA (Tetradecenoic acid)
230.2027796,C14H26O2,175,C13-label-5,[M-H]-,C14:1 FA (Tetradecenoic acid)
231.2061344,C14H26O2,175,C13-label-6,[M-H]-,C14:1 FA (Tetradecenoic acid)
232.2094892,C14H26O2,175,C13-label-7,[M-H]-,C14:1 FA (Tetradecenoic acid)
233.2128441,C14H26O2,175,C13-label-8,[M-H]-,C14:1 FA (Tetradecenoic acid)
227.2016554,C14H28O2,176,C12 PARENT,[M-H]-,C14:0 FA(Myristic acid)
228.2050102,C14H28O2,176,C13-label-1,[M-H]-,C14:0 FA(Myristic acid)
229.2083651,C14H28O2,176,C13-label-2,[M-H]-,C14:0 FA(Myristic acid)
230.2117199,C14H28O2,176,C13-label-3,[M-H]-,C14:0 FA(Myristic acid)
231.2150747,C14H28O2,176,C13-label-4,[M-H]-,C14:0 FA(Myristic acid)
232.2184296,C14H28O2,176,C13-label-5,[M-H]-,C14:0 FA(Myristic acid)
233.2217844,C14H28O2,176,C13-label-6,[M-H]-,C14:0 FA(Myristic acid)
234.2251392,C14H28O2,176,C13-label-7,[M-H]-,C14:0 FA(Myristic acid)
235.2284941,C14H28O2,176,C13-label-8,[M-H]-,C14:0 FA(Myristic acid)
243.1965714,C14H28O3,177,C12 PARENT,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
244.1999262,C14H28O3,177,C13-label-1,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
245.2032811,C14H28O3,177,C13-label-2,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
246.2066359,C14H28O3,177,C13-label-3,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
247.2099907,C14H28O3,177,C13-label-4,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
248.2133456,C14H28O3,177,C13-label-5,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
249.2167004,C14H28O3,177,C13-label-6,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
250.2200552,C14H28O3,177,C13-label-7,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
251.2234101,C14H28O3,177,C13-label-8,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
275.1037354,C14H16N2O4,178,C12 PARENT,[M-H]-,Pyroglutamylphenylalanine
276.1070902,C14H16N2O4,178,C13-label-1,[M-H]-,Pyroglutamylphenylalanine
277.1104451,C14H16N2O4,178,C13-label-2,[M-H]-,Pyroglutamylphenylalanine
278.1137999,C14H16N2O4,178,C13-label-3,[M-H]-,Pyroglutamylphenylalanine
279.1171547,C14H16N2O4,178,C13-label-4,[M-H]-,Pyroglutamylphenylalanine
280.1205096,C14H16N2O4,178,C13-label-5,[M-H]-,Pyroglutamylphenylalanine
281.1238644,C14H16N2O4,178,C13-label-6,[M-H]-,Pyroglutamylphenylalanine
282.1272192,C14H16N2O4,178,C13-label-7,[M-H]-,Pyroglutamylphenylalanine
283.1305741,C14H16N2O4,178,C13-label-8,[M-H]-,Pyroglutamylphenylalanine
293.1143014,C14H18N2O5,179,C12 PARENT,[M-H]-,Phenylalanyl-Glutamate
294.1176562,C14H18N2O5,179,C13-label-1,[M-H]-,Phenylalanyl-Glutamate
295.1210111,C14H18N2O5,179,C13-label-2,[M-H]-,Phenylalanyl-Glutamate
296.1243659,C14H18N2O5,179,C13-label-3,[M-H]-,Phenylalanyl-Glutamate
297.1277207,C14H18N2O5,179,C13-label-4,[M-H]-,Phenylalanyl-Glutamate
298.1310756,C14H18N2O5,179,C13-label-5,[M-H]-,Phenylalanyl-Glutamate
299.1344304,C14H18N2O5,179,C13-label-6,[M-H]-,Phenylalanyl-Glutamate
300.1377852,C14H18N2O5,179,C13-label-7,[M-H]-,Phenylalanyl-Glutamate
301.1411401,C14H18N2O5,179,C13-label-8,[M-H]-,Phenylalanyl-Glutamate
321.1555014,C14H26O8,180,C12 PARENT,[M-H]-,Butyl-hydroxybutyrate glucoside
322.1588562,C14H26O8,180,C13-label-1,[M-H]-,Butyl-hydroxybutyrate glucoside
323.1622111,C14H26O8,180,C13-label-2,[M-H]-,Butyl-hydroxybutyrate glucoside
324.1655659,C14H26O8,180,C13-label-3,[M-H]-,Butyl-hydroxybutyrate glucoside
325.1689207,C14H26O8,180,C13-label-4,[M-H]-,Butyl-hydroxybutyrate glucoside
326.1722756,C14H26O8,180,C13-label-5,[M-H]-,Butyl-hydroxybutyrate glucoside
327.1756304,C14H26O8,180,C13-label-6,[M-H]-,Butyl-hydroxybutyrate glucoside
328.1789852,C14H26O8,180,C13-label-7,[M-H]-,Butyl-hydroxybutyrate glucoside
329.1823401,C14H26O8,180,C13-label-8,[M-H]-,Butyl-hydroxybutyrate glucoside
339.0833994,C14H16N2O8,181,C12 PARENT,[M-H]-,Vulgaxanthin
340.0867542,C14H16N2O8,181,C13-label-1,[M-H]-,Vulgaxanthin
341.0901091,C14H16N2O8,181,C13-label-2,[M-H]-,Vulgaxanthin
342.0934639,C14H16N2O8,181,C13-label-3,[M-H]-,Vulgaxanthin
343.0968187,C14H16N2O8,181,C13-label-4,[M-H]-,Vulgaxanthin
344.1001736,C14H16N2O8,181,C13-label-5,[M-H]-,Vulgaxanthin
345.1035284,C14H16N2O8,181,C13-label-6,[M-H]-,Vulgaxanthin
346.1068832,C14H16N2O8,181,C13-label-7,[M-H]-,Vulgaxanthin
347.1102381,C14H16N2O8,181,C13-label-8,[M-H]-,Vulgaxanthin
378.1518144,C14H25N3O9,182,C12 PARENT,[M-H]-,Arabinosylamino-(glucosylamino)propanenitrile
379.1551692,C14H25N3O9,182,C13-label-1,[M-H]-,Arabinosylamino-(glucosylamino)propanenitrile
380.1585241,C14H25N3O9,182,C13-label-2,[M-H]-,Arabinosylamino-(glucosylamino)propanenitrile
381.1618789,C14H25N3O9,182,C13-label-3,[M-H]-,Arabinosylamino-(glucosylamino)propanenitrile
382.1652337,C14H25N3O9,182,C13-label-4,[M-H]-,Arabinosylamino-(glucosylamino)propanenitrile
383.1685886,C14H25N3O9,182,C13-label-5,[M-H]-,Arabinosylamino-(glucosylamino)propanenitrile
384.1719434,C14H25N3O9,182,C13-label-6,[M-H]-,Arabinosylamino-(glucosylamino)propanenitrile
385.1752982,C14H25N3O9,182,C13-label-7,[M-H]-,Arabinosylamino-(glucosylamino)propanenitrile
386.1786531,C14H25N3O9,182,C13-label-8,[M-H]-,Arabinosylamino-(glucosylamino)propanenitrile
382.1004464,C14H17N5O8,183,C12 PARENT,[M-H]-,Succinyladenosine
383.1038012,C14H17N5O8,183,C13-label-1,[M-H]-,Succinyladenosine
384.1071561,C14H17N5O8,183,C13-label-2,[M-H]-,Succinyladenosine
385.1105109,C14H17N5O8,183,C13-label-3,[M-H]-,Succinyladenosine
386.1138657,C14H17N5O8,183,C13-label-4,[M-H]-,Succinyladenosine
387.1172206,C14H17N5O8,183,C13-label-5,[M-H]-,Succinyladenosine
388.1205754,C14H17N5O8,183,C13-label-6,[M-H]-,Succinyladenosine
389.1239302,C14H17N5O8,183,C13-label-7,[M-H]-,Succinyladenosine
390.1272851,C14H17N5O8,183,C13-label-8,[M-H]-,Succinyladenosine
462.0667809,C14H18N5O11P,184,C12 PARENT,[M-H]-,Adenylsuccinic acid
463.0701357,C14H18N5O11P,184,C13-label-1,[M-H]-,Adenylsuccinic acid
464.0734906,C14H18N5O11P,184,C13-label-2,[M-H]-,Adenylsuccinic acid
465.0768454,C14H18N5O11P,184,C13-label-3,[M-H]-,Adenylsuccinic acid
466.0802002,C14H18N5O11P,184,C13-label-4,[M-H]-,Adenylsuccinic acid
467.0835551,C14H18N5O11P,184,C13-label-5,[M-H]-,Adenylsuccinic acid
468.0869099,C14H18N5O11P,184,C13-label-6,[M-H]-,Adenylsuccinic acid
469.0902647,C14H18N5O11P,184,C13-label-7,[M-H]-,Adenylsuccinic acid
470.0936196,C14H18N5O11P,184,C13-label-8,[M-H]-,Adenylsuccinic acid
237.1860054,C15H26O2,185,C12 PARENT,[M-H]-,Pentadecadienoic acid
238.1893602,C15H26O2,185,C13-label-1,[M-H]-,Pentadecadienoic acid
239.1927151,C15H26O2,185,C13-label-2,[M-H]-,Pentadecadienoic acid
240.1960699,C15H26O2,185,C13-label-3,[M-H]-,Pentadecadienoic acid
241.1994247,C15H26O2,185,C13-label-4,[M-H]-,Pentadecadienoic acid
242.2027796,C15H26O2,185,C13-label-5,[M-H]-,Pentadecadienoic acid
243.2061344,C15H26O2,185,C13-label-6,[M-H]-,Pentadecadienoic acid
244.2094892,C15H26O2,185,C13-label-7,[M-H]-,Pentadecadienoic acid
245.2128441,C15H26O2,185,C13-label-8,[M-H]-,Pentadecadienoic acid
267.1601874,C15H24O4,186,C12 PARENT,[M-H]-,Prostaglandin lactone-diol
268.1635422,C15H24O4,186,C13-label-1,[M-H]-,Prostaglandin lactone-diol
269.1668971,C15H24O4,186,C13-label-2,[M-H]-,Prostaglandin lactone-diol
270.1702519,C15H24O4,186,C13-label-3,[M-H]-,Prostaglandin lactone-diol
271.1736067,C15H24O4,186,C13-label-4,[M-H]-,Prostaglandin lactone-diol
272.1769616,C15H24O4,186,C13-label-5,[M-H]-,Prostaglandin lactone-diol
273.1803164,C15H24O4,186,C13-label-6,[M-H]-,Prostaglandin lactone-diol
274.1836712,C15H24O4,186,C13-label-7,[M-H]-,Prostaglandin lactone-diol
275.1870261,C15H24O4,186,C13-label-8,[M-H]-,Prostaglandin lactone-diol
295.0836674,C15H12N4O3,187,C12 PARENT,[M-H]-,Carboxynevirapine
296.0870222,C15H12N4O3,187,C13-label-1,[M-H]-,Carboxynevirapine
297.0903771,C15H12N4O3,187,C13-label-2,[M-H]-,Carboxynevirapine
298.0937319,C15H12N4O3,187,C13-label-3,[M-H]-,Carboxynevirapine
299.0970867,C15H12N4O3,187,C13-label-4,[M-H]-,Carboxynevirapine
300.1004416,C15H12N4O3,187,C13-label-5,[M-H]-,Carboxynevirapine
301.1037964,C15H12N4O3,187,C13-label-6,[M-H]-,Carboxynevirapine
302.1071512,C15H12N4O3,187,C13-label-7,[M-H]-,Carboxynevirapine
303.1105061,C15H12N4O3,187,C13-label-8,[M-H]-,Carboxynevirapine
303.0510354,C15H12O7,188,C12 PARENT,[M-H]-,(Dihydroxyphenyl)-trihydroxy-dihydrochromen-one
304.0543902,C15H12O7,188,C13-label-1,[M-H]-,(Dihydroxyphenyl)-trihydroxy-dihydrochromen-one
305.0577451,C15H12O7,188,C13-label-2,[M-H]-,(Dihydroxyphenyl)-trihydroxy-dihydrochromen-one
306.0610999,C15H12O7,188,C13-label-3,[M-H]-,(Dihydroxyphenyl)-trihydroxy-dihydrochromen-one
307.0644547,C15H12O7,188,C13-label-4,[M-H]-,(Dihydroxyphenyl)-trihydroxy-dihydrochromen-one
308.0678096,C15H12O7,188,C13-label-5,[M-H]-,(Dihydroxyphenyl)-trihydroxy-dihydrochromen-one
309.0711644,C15H12O7,188,C13-label-6,[M-H]-,(Dihydroxyphenyl)-trihydroxy-dihydrochromen-one
310.0745192,C15H12O7,188,C13-label-7,[M-H]-,(Dihydroxyphenyl)-trihydroxy-dihydrochromen-one
311.0778741,C15H12O7,188,C13-label-8,[M-H]-,(Dihydroxyphenyl)-trihydroxy-dihydrochromen-one
325.0929014,C15H18O8,189,C12 PARENT,[M-H]-,Glucosyl-hydroxycinnamate
326.0962562,C15H18O8,189,C13-label-1,[M-H]-,Glucosyl-hydroxycinnamate
327.0996111,C15H18O8,189,C13-label-2,[M-H]-,Glucosyl-hydroxycinnamate
328.1029659,C15H18O8,189,C13-label-3,[M-H]-,Glucosyl-hydroxycinnamate
329.1063207,C15H18O8,189,C13-label-4,[M-H]-,Glucosyl-hydroxycinnamate
330.1096756,C15H18O8,189,C13-label-5,[M-H]-,Glucosyl-hydroxycinnamate
331.1130304,C15H18O8,189,C13-label-6,[M-H]-,Glucosyl-hydroxycinnamate
332.1163852,C15H18O8,189,C13-label-7,[M-H]-,Glucosyl-hydroxycinnamate
333.1197401,C15H18O8,189,C13-label-8,[M-H]-,Glucosyl-hydroxycinnamate
397.1299681,C15H22N6O5S,190,C12 PARENT,[M-H]-,Adenosylmethionine
398.1333229,C15H22N6O5S,190,C13-label-1,[M-H]-,Adenosylmethionine
399.1366778,C15H22N6O5S,190,C13-label-2,[M-H]-,Adenosylmethionine
400.1400326,C15H22N6O5S,190,C13-label-3,[M-H]-,Adenosylmethionine
401.1433874,C15H22N6O5S,190,C13-label-4,[M-H]-,Adenosylmethionine
402.1467423,C15H22N6O5S,190,C13-label-5,[M-H]-,Adenosylmethionine
403.1500971,C15H22N6O5S,190,C13-label-6,[M-H]-,Adenosylmethionine
404.1534519,C15H22N6O5S,190,C13-label-7,[M-H]-,Adenosylmethionine
405.1568068,C15H22N6O5S,190,C13-label-8,[M-H]-,Adenosylmethionine
558.0644154,C15H23N5O14P2,191,C12 PARENT,[M-H]-,Adenosine diphosphate ribose
559.0677702,C15H23N5O14P2,191,C13-label-1,[M-H]-,Adenosine diphosphate ribose
560.0711251,C15H23N5O14P2,191,C13-label-2,[M-H]-,Adenosine diphosphate ribose
561.0744799,C15H23N5O14P2,191,C13-label-3,[M-H]-,Adenosine diphosphate ribose
562.0778347,C15H23N5O14P2,191,C13-label-4,[M-H]-,Adenosine diphosphate ribose
563.0811896,C15H23N5O14P2,191,C13-label-5,[M-H]-,Adenosine diphosphate ribose
564.0845444,C15H23N5O14P2,191,C13-label-6,[M-H]-,Adenosine diphosphate ribose
565.0878992,C15H23N5O14P2,191,C13-label-7,[M-H]-,Adenosine diphosphate ribose
566.0912541,C15H23N5O14P2,191,C13-label-8,[M-H]-,Adenosine diphosphate ribose
253.2173054,C16H30O2,192,C12 PARENT,[M-H]-,Hexadecenoic acid
254.2206602,C16H30O2,192,C13-label-1,[M-H]-,Hexadecenoic acid
255.2240151,C16H30O2,192,C13-label-2,[M-H]-,Hexadecenoic acid
256.2273699,C16H30O2,192,C13-label-3,[M-H]-,Hexadecenoic acid
257.2307247,C16H30O2,192,C13-label-4,[M-H]-,Hexadecenoic acid
258.2340796,C16H30O2,192,C13-label-5,[M-H]-,Hexadecenoic acid
259.2374344,C16H30O2,192,C13-label-6,[M-H]-,Hexadecenoic acid
260.2407892,C16H30O2,192,C13-label-7,[M-H]-,Hexadecenoic acid
261.2441441,C16H30O2,192,C13-label-8,[M-H]-,Hexadecenoic acid
255.2329554,C16H32O2,193,C12 PARENT,[M-H]-,C16:0 FA (Palmitic acid)
256.2363102,C16H32O2,193,C13-label-1,[M-H]-,C16:0 FA (Palmitic acid)
257.2396651,C16H32O2,193,C13-label-2,[M-H]-,C16:0 FA (Palmitic acid)
258.2430199,C16H32O2,193,C13-label-3,[M-H]-,C16:0 FA (Palmitic acid)
259.2463747,C16H32O2,193,C13-label-4,[M-H]-,C16:0 FA (Palmitic acid)
260.2497296,C16H32O2,193,C13-label-5,[M-H]-,C16:0 FA (Palmitic acid)
261.2530844,C16H32O2,193,C13-label-6,[M-H]-,C16:0 FA (Palmitic acid)
262.2564392,C16H32O2,193,C13-label-7,[M-H]-,C16:0 FA (Palmitic acid)
263.2597941,C16H32O2,193,C13-label-8,[M-H]-,C16:0 FA (Palmitic acid)
271.2278714,C16H32O3,194,C12 PARENT,[M-H]-,Hydroxyhexadecanoic acid
272.2312262,C16H32O3,194,C13-label-1,[M-H]-,Hydroxyhexadecanoic acid
273.2345811,C16H32O3,194,C13-label-2,[M-H]-,Hydroxyhexadecanoic acid
274.2379359,C16H32O3,194,C13-label-3,[M-H]-,Hydroxyhexadecanoic acid
275.2412907,C16H32O3,194,C13-label-4,[M-H]-,Hydroxyhexadecanoic acid
276.2446456,C16H32O3,194,C13-label-5,[M-H]-,Hydroxyhexadecanoic acid
277.2480004,C16H32O3,194,C13-label-6,[M-H]-,Hydroxyhexadecanoic acid
278.2513552,C16H32O3,194,C13-label-7,[M-H]-,Hydroxyhexadecanoic acid
279.2547101,C16H32O3,194,C13-label-8,[M-H]-,Hydroxyhexadecanoic acid
285.2071374,C16H30O4,195,C12 PARENT,[M-H]-,Hexadecanedioic acid
286.2104922,C16H30O4,195,C13-label-1,[M-H]-,Hexadecanedioic acid
287.2138471,C16H30O4,195,C13-label-2,[M-H]-,Hexadecanedioic acid
288.2172019,C16H30O4,195,C13-label-3,[M-H]-,Hexadecanedioic acid
289.2205567,C16H30O4,195,C13-label-4,[M-H]-,Hexadecanedioic acid
290.2239116,C16H30O4,195,C13-label-5,[M-H]-,Hexadecanedioic acid
291.2272664,C16H30O4,195,C13-label-6,[M-H]-,Hexadecanedioic acid
292.2306212,C16H30O4,195,C13-label-7,[M-H]-,Hexadecanedioic acid
293.2339761,C16H30O4,195,C13-label-8,[M-H]-,Hexadecanedioic acid
332.1252004,C16H19N3O5,196,C12 PARENT,[M-H]-,Glutamyltryptophan
333.1285552,C16H19N3O5,196,C13-label-1,[M-H]-,Glutamyltryptophan
334.1319101,C16H19N3O5,196,C13-label-2,[M-H]-,Glutamyltryptophan
335.1352649,C16H19N3O5,196,C13-label-3,[M-H]-,Glutamyltryptophan
336.1386197,C16H19N3O5,196,C13-label-4,[M-H]-,Glutamyltryptophan
337.1419746,C16H19N3O5,196,C13-label-5,[M-H]-,Glutamyltryptophan
338.1453294,C16H19N3O5,196,C13-label-6,[M-H]-,Glutamyltryptophan
339.1486842,C16H19N3O5,196,C13-label-7,[M-H]-,Glutamyltryptophan
340.1520391,C16H19N3O5,196,C13-label-8,[M-H]-,Glutamyltryptophan
351.0544061,C16H16O7S,197,C12 PARENT,[M-H]-,Methyl-epicatechin-sulphate
352.0577609,C16H16O7S,197,C13-label-1,[M-H]-,Methyl-epicatechin-sulphate
353.0611158,C16H16O7S,197,C13-label-2,[M-H]-,Methyl-epicatechin-sulphate
354.0644706,C16H16O7S,197,C13-label-3,[M-H]-,Methyl-epicatechin-sulphate
355.0678254,C16H16O7S,197,C13-label-4,[M-H]-,Methyl-epicatechin-sulphate
356.0711803,C16H16O7S,197,C13-label-5,[M-H]-,Methyl-epicatechin-sulphate
357.0745351,C16H16O7S,197,C13-label-6,[M-H]-,Methyl-epicatechin-sulphate
358.0778899,C16H16O7S,197,C13-label-7,[M-H]-,Methyl-epicatechin-sulphate
359.0812448,C16H16O7S,197,C13-label-8,[M-H]-,Methyl-epicatechin-sulphate
279.1965714,C17H28O3,198,C12 PARENT,[M-H]-,Valeracetate
280.1999262,C17H28O3,198,C13-label-1,[M-H]-,Valeracetate
281.2032811,C17H28O3,198,C13-label-2,[M-H]-,Valeracetate
282.2066359,C17H28O3,198,C13-label-3,[M-H]-,Valeracetate
283.2099907,C17H28O3,198,C13-label-4,[M-H]-,Valeracetate
284.2133456,C17H28O3,198,C13-label-5,[M-H]-,Valeracetate
285.2167004,C17H28O3,198,C13-label-6,[M-H]-,Valeracetate
286.2200552,C17H28O3,198,C13-label-7,[M-H]-,Valeracetate
287.2234101,C17H28O3,198,C13-label-8,[M-H]-,Valeracetate
371.1347674,C17H24O9,199,C12 PARENT,[M-H]-,Citrusin E
372.1381222,C17H24O9,199,C13-label-1,[M-H]-,Citrusin E
373.1414771,C17H24O9,199,C13-label-2,[M-H]-,Citrusin E
374.1448319,C17H24O9,199,C13-label-3,[M-H]-,Citrusin E
375.1481867,C17H24O9,199,C13-label-4,[M-H]-,Citrusin E
376.1515416,C17H24O9,199,C13-label-5,[M-H]-,Citrusin E
377.1548964,C17H24O9,199,C13-label-6,[M-H]-,Citrusin E
378.1582512,C17H24O9,199,C13-label-7,[M-H]-,Citrusin E
379.1616061,C17H24O9,199,C13-label-8,[M-H]-,Citrusin E
450.0898078,C17H25NO9S2,200,C12 PARENT,[M-H]-,Phenylbutyl glucosinolate
451.0931626,C17H25NO9S2,200,C13-label-1,[M-H]-,Phenylbutyl glucosinolate
452.0965175,C17H25NO9S2,200,C13-label-2,[M-H]-,Phenylbutyl glucosinolate
453.0998723,C17H25NO9S2,200,C13-label-3,[M-H]-,Phenylbutyl glucosinolate
454.1032271,C17H25NO9S2,200,C13-label-4,[M-H]-,Phenylbutyl glucosinolate
455.106582,C17H25NO9S2,200,C13-label-5,[M-H]-,Phenylbutyl glucosinolate
456.1099368,C17H25NO9S2,200,C13-label-6,[M-H]-,Phenylbutyl glucosinolate
457.1132916,C17H25NO9S2,200,C13-label-7,[M-H]-,Phenylbutyl glucosinolate
458.1166465,C17H25NO9S2,200,C13-label-8,[M-H]-,Phenylbutyl glucosinolate
606.0743154,C17H27N3O17P2,201,C12 PARENT,[M-H]-,UDP-N-acetyl-glucosamine
607.0776702,C17H27N3O17P2,201,C13-label-1,[M-H]-,UDP-N-acetyl-glucosamine
608.0810251,C17H27N3O17P2,201,C13-label-2,[M-H]-,UDP-N-acetyl-glucosamine
609.0843799,C17H27N3O17P2,201,C13-label-3,[M-H]-,UDP-N-acetyl-glucosamine
610.0877347,C17H27N3O17P2,201,C13-label-4,[M-H]-,UDP-N-acetyl-glucosamine
611.0910896,C17H27N3O17P2,201,C13-label-5,[M-H]-,UDP-N-acetyl-glucosamine
612.0944444,C17H27N3O17P2,201,C13-label-6,[M-H]-,UDP-N-acetyl-glucosamine
613.0977992,C17H27N3O17P2,201,C13-label-7,[M-H]-,UDP-N-acetyl-glucosamine
614.1011541,C17H27N3O17P2,201,C13-label-8,[M-H]-,UDP-N-acetyl-glucosamine
279.2329554,C18H32O2,202,C12 PARENT,[M-H]-,Linoleic acid
280.2363102,C18H32O2,202,C13-label-1,[M-H]-,Linoleic acid
281.2396651,C18H32O2,202,C13-label-2,[M-H]-,Linoleic acid
282.2430199,C18H32O2,202,C13-label-3,[M-H]-,Linoleic acid
283.2463747,C18H32O2,202,C13-label-4,[M-H]-,Linoleic acid
284.2497296,C18H32O2,202,C13-label-5,[M-H]-,Linoleic acid
285.2530844,C18H32O2,202,C13-label-6,[M-H]-,Linoleic acid
286.2564392,C18H32O2,202,C13-label-7,[M-H]-,Linoleic acid
287.2597941,C18H32O2,202,C13-label-8,[M-H]-,Linoleic acid
281.2486054,C18H34O2,203,C12 PARENT,[M-H]-,Oleic acid
282.2519602,C18H34O2,203,C13-label-1,[M-H]-,Oleic acid
283.2553151,C18H34O2,203,C13-label-2,[M-H]-,Oleic acid
284.2586699,C18H34O2,203,C13-label-3,[M-H]-,Oleic acid
285.2620247,C18H34O2,203,C13-label-4,[M-H]-,Oleic acid
286.2653796,C18H34O2,203,C13-label-5,[M-H]-,Oleic acid
287.2687344,C18H34O2,203,C13-label-6,[M-H]-,Oleic acid
288.2720892,C18H34O2,203,C13-label-7,[M-H]-,Oleic acid
289.2754441,C18H34O2,203,C13-label-8,[M-H]-,Oleic acid
283.2642554,C18H36O2,204,C12 PARENT,[M-H]-,Stearic acid
284.2676102,C18H36O2,204,C13-label-1,[M-H]-,Stearic acid
285.2709651,C18H36O2,204,C13-label-2,[M-H]-,Stearic acid
286.2743199,C18H36O2,204,C13-label-3,[M-H]-,Stearic acid
287.2776747,C18H36O2,204,C13-label-4,[M-H]-,Stearic acid
288.2810296,C18H36O2,204,C13-label-5,[M-H]-,Stearic acid
289.2843844,C18H36O2,204,C13-label-6,[M-H]-,Stearic acid
290.2877392,C18H36O2,204,C13-label-7,[M-H]-,Stearic acid
291.2910941,C18H36O2,204,C13-label-8,[M-H]-,Stearic acid
293.2122214,C18H30O3,205,C12 PARENT,[M-H]-,OxoODE
294.2155762,C18H30O3,205,C13-label-1,[M-H]-,OxoODE
295.2189311,C18H30O3,205,C13-label-2,[M-H]-,OxoODE
296.2222859,C18H30O3,205,C13-label-3,[M-H]-,OxoODE
297.2256407,C18H30O3,205,C13-label-4,[M-H]-,OxoODE
298.2289956,C18H30O3,205,C13-label-5,[M-H]-,OxoODE
299.2323504,C18H30O3,205,C13-label-6,[M-H]-,OxoODE
300.2357052,C18H30O3,205,C13-label-7,[M-H]-,OxoODE
301.2390601,C18H30O3,205,C13-label-8,[M-H]-,OxoODE
297.2435214,C18H34O3,206,C12 PARENT,[M-H]-,Oxooctadecanoic acid
298.2468762,C18H34O3,206,C13-label-1,[M-H]-,Oxooctadecanoic acid
299.2502311,C18H34O3,206,C13-label-2,[M-H]-,Oxooctadecanoic acid
300.2535859,C18H34O3,206,C13-label-3,[M-H]-,Oxooctadecanoic acid
301.2569407,C18H34O3,206,C13-label-4,[M-H]-,Oxooctadecanoic acid
302.2602956,C18H34O3,206,C13-label-5,[M-H]-,Oxooctadecanoic acid
303.2636504,C18H34O3,206,C13-label-6,[M-H]-,Oxooctadecanoic acid
304.2670052,C18H34O3,206,C13-label-7,[M-H]-,Oxooctadecanoic acid
305.2703601,C18H34O3,206,C13-label-8,[M-H]-,Oxooctadecanoic acid
299.2591714,C18H36O3,207,C12 PARENT,[M-H]-,Hydroxyoctadecanoic acid
300.2625262,C18H36O3,207,C13-label-1,[M-H]-,Hydroxyoctadecanoic acid
301.2658811,C18H36O3,207,C13-label-2,[M-H]-,Hydroxyoctadecanoic acid
302.2692359,C18H36O3,207,C13-label-3,[M-H]-,Hydroxyoctadecanoic acid
303.2725907,C18H36O3,207,C13-label-4,[M-H]-,Hydroxyoctadecanoic acid
304.2759456,C18H36O3,207,C13-label-5,[M-H]-,Hydroxyoctadecanoic acid
305.2793004,C18H36O3,207,C13-label-6,[M-H]-,Hydroxyoctadecanoic acid
306.2826552,C18H36O3,207,C13-label-7,[M-H]-,Hydroxyoctadecanoic acid
307.2860101,C18H36O3,207,C13-label-8,[M-H]-,Hydroxyoctadecanoic acid
366.2034504,C18H29N3O5,208,C12 PARENT,[M-H]-,Bambuterol
367.2068052,C18H29N3O5,208,C13-label-1,[M-H]-,Bambuterol
368.2101601,C18H29N3O5,208,C13-label-2,[M-H]-,Bambuterol
369.2135149,C18H29N3O5,208,C13-label-3,[M-H]-,Bambuterol
370.2168697,C18H29N3O5,208,C13-label-4,[M-H]-,Bambuterol
371.2202246,C18H29N3O5,208,C13-label-5,[M-H]-,Bambuterol
372.2235794,C18H29N3O5,208,C13-label-6,[M-H]-,Bambuterol
373.2269342,C18H29N3O5,208,C13-label-7,[M-H]-,Bambuterol
374.2302891,C18H29N3O5,208,C13-label-8,[M-H]-,Bambuterol
