m/z,Formula,ID,IsotopeLabel,Ion form,Compound
244.0656222,C9H12N2O6,51,C13-label-1,[M-H]-,Uridine
245.0689771,C9H12N2O6,51,C13-label-2,[M-H]-,Uridine
246.0723319,C9H12N2O6,51,C13-label-3,[M-H]-,Uridine
247.0756867,C9H12N2O6,51,C13-label-4,[M-H]-,Uridine
248.0790416,C9H12N2O6,51,C13-label-5,[M-H]-,Uridine
249.0823964,C9H12N2O6,51,C13-label-6,[M-H]-,Uridine
250.0857512,C9H12N2O6,51,C13-label-7,[M-H]-,Uridine
251.0891061,C9H12N2O6,51,C13-label-8,[M-H]-,Uridine
243.1965714,C14H28O3,52,C12 PARENT,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
244.1999262,C14H28O3,52,C13-label-1,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
245.2032811,C14H28O3,52,C13-label-2,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
246.2066359,C14H28O3,52,C13-label-3,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
247.2099907,C14H28O3,52,C13-label-4,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
248.2133456,C14H28O3,52,C13-label-5,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
249.2167004,C14H28O3,52,C13-label-6,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
250.2200552,C14H28O3,52,C13-label-7,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
251.2234101,C14H28O3,52,C13-label-8,[M-H]-,"C14:0,OH FA(Hydroxymyristic acid)"
244.9985584,C5H12O7P2,53,C12 PARENT,[M-H]-,Dimethylallylpyrophosphate
246.0019132,C5H12O7P2,53,C13-label-1,[M-H]-,Dimethylallylpyrophosphate
247.0052681,C5H12O7P2,53,C13-label-2,[M-H]-,Dimethylallylpyrophosphate
248.0086229,C5H12O7P2,53,C13-label-3,[M-H]-,Dimethylallylpyrophosphate
249.0119777,C5H12O7P2,53,C13-label-4,[M-H]-,Dimethylallylpyrophosphate
250.0153326,C5H12O7P2,53,C13-label-5,[M-H]-,Dimethylallylpyrophosphate
245.1143014,C10H18N2O5,54,C12 PARENT,[M-H]-,Glutamylvaline
246.1176562,C10H18N2O5,54,C13-label-1,[M-H]-,Glutamylvaline
247.1210111,C10H18N2O5,54,C13-label-2,[M-H]-,Glutamylvaline
248.1243659,C10H18N2O5,54,C13-label-3,[M-H]-,Glutamylvaline
249.1277207,C10H18N2O5,54,C13-label-4,[M-H]-,Glutamylvaline
250.1310756,C10H18N2O5,54,C13-label-5,[M-H]-,Glutamylvaline
251.1344304,C10H18N2O5,54,C13-label-6,[M-H]-,Glutamylvaline
252.1377852,C10H18N2O5,54,C13-label-7,[M-H]-,Glutamylvaline
253.1411401,C10H18N2O5,54,C13-label-8,[M-H]-,Glutamylvaline
250.1084864,C13H17NO4,55,C12 PARENT,[M-H]-,Acetyl-tyrosine ethyl ester
251.1118412,C13H17NO4,55,C13-label-1,[M-H]-,Acetyl-tyrosine ethyl ester
252.1151961,C13H17NO4,55,C13-label-2,[M-H]-,Acetyl-tyrosine ethyl ester
253.1185509,C13H17NO4,55,C13-label-3,[M-H]-,Acetyl-tyrosine ethyl ester
254.1219057,C13H17NO4,55,C13-label-4,[M-H]-,Acetyl-tyrosine ethyl ester
255.1252606,C13H17NO4,55,C13-label-5,[M-H]-,Acetyl-tyrosine ethyl ester
256.1286154,C13H17NO4,55,C13-label-6,[M-H]-,Acetyl-tyrosine ethyl ester
257.1319702,C13H17NO4,55,C13-label-7,[M-H]-,Acetyl-tyrosine ethyl ester
258.1353251,C13H17NO4,55,C13-label-8,[M-H]-,Acetyl-tyrosine ethyl ester
253.2173054,C16H30O2,56,C12 PARENT,[M-H]-,Hexadecenoic acid
254.2206602,C16H30O2,56,C13-label-1,[M-H]-,Hexadecenoic acid
255.2240151,C16H30O2,56,C13-label-2,[M-H]-,Hexadecenoic acid
256.2273699,C16H30O2,56,C13-label-3,[M-H]-,Hexadecenoic acid
257.2307247,C16H30O2,56,C13-label-4,[M-H]-,Hexadecenoic acid
258.2340796,C16H30O2,56,C13-label-5,[M-H]-,Hexadecenoic acid
259.2374344,C16H30O2,56,C13-label-6,[M-H]-,Hexadecenoic acid
260.2407892,C16H30O2,56,C13-label-7,[M-H]-,Hexadecenoic acid
261.2441441,C16H30O2,56,C13-label-8,[M-H]-,Hexadecenoic acid
255.2329554,C16H32O2,57,C12 PARENT,[M-H]-,C16:0 FA (Palmitic acid)
256.2363102,C16H32O2,57,C13-label-1,[M-H]-,C16:0 FA (Palmitic acid)
257.2396651,C16H32O2,57,C13-label-2,[M-H]-,C16:0 FA (Palmitic acid)
258.2430199,C16H32O2,57,C13-label-3,[M-H]-,C16:0 FA (Palmitic acid)
259.2463747,C16H32O2,57,C13-label-4,[M-H]-,C16:0 FA (Palmitic acid)
260.2497296,C16H32O2,57,C13-label-5,[M-H]-,C16:0 FA (Palmitic acid)
261.2530844,C16H32O2,57,C13-label-6,[M-H]-,C16:0 FA (Palmitic acid)
262.2564392,C16H32O2,57,C13-label-7,[M-H]-,C16:0 FA (Palmitic acid)
263.2597941,C16H32O2,57,C13-label-8,[M-H]-,C16:0 FA (Palmitic acid)
257.0779174,C10H14N2O6,58,C12 PARENT,[M-H]-,Pyroglutamylglutamic acid
258.0812722,C10H14N2O6,58,C13-label-1,[M-H]-,Pyroglutamylglutamic acid
259.0846271,C10H14N2O6,58,C13-label-2,[M-H]-,Pyroglutamylglutamic acid
260.0879819,C10H14N2O6,58,C13-label-3,[M-H]-,Pyroglutamylglutamic acid
261.0913367,C10H14N2O6,58,C13-label-4,[M-H]-,Pyroglutamylglutamic acid
262.0946916,C10H14N2O6,58,C13-label-5,[M-H]-,Pyroglutamylglutamic acid
263.0980464,C10H14N2O6,58,C13-label-6,[M-H]-,Pyroglutamylglutamic acid
264.1014012,C10H14N2O6,58,C13-label-7,[M-H]-,Pyroglutamylglutamic acid
265.1047561,C10H14N2O6,58,C13-label-8,[M-H]-,Pyroglutamylglutamic acid
198.0408024,C8H9NO5,59,C12 PARENT,[M-H]-,(Hydroxymethyl-furoyl)glycine
199.0441572,C8H9NO5,59,C13-label-1,[M-H]-,(Hydroxymethyl-furoyl)glycine
200.0475121,C8H9NO5,59,C13-label-2,[M-H]-,(Hydroxymethyl-furoyl)glycine
201.0508669,C8H9NO5,59,C13-label-3,[M-H]-,(Hydroxymethyl-furoyl)glycine
202.0542217,C8H9NO5,59,C13-label-4,[M-H]-,(Hydroxymethyl-furoyl)glycine
203.0575766,C8H9NO5,59,C13-label-5,[M-H]-,(Hydroxymethyl-furoyl)glycine
204.0609314,C8H9NO5,59,C13-label-6,[M-H]-,(Hydroxymethyl-furoyl)glycine
205.0642862,C8H9NO5,59,C13-label-7,[M-H]-,(Hydroxymethyl-furoyl)glycine
206.0676411,C8H9NO5,59,C13-label-8,[M-H]-,(Hydroxymethyl-furoyl)glycine
259.1299514,C11H20N2O5,60,C12 PARENT,[M-H]-,Glutamylleucine
260.1333062,C11H20N2O5,60,C13-label-1,[M-H]-,Glutamylleucine
261.1366611,C11H20N2O5,60,C13-label-2,[M-H]-,Glutamylleucine
262.1400159,C11H20N2O5,60,C13-label-3,[M-H]-,Glutamylleucine
263.1433707,C11H20N2O5,60,C13-label-4,[M-H]-,Glutamylleucine
264.1467256,C11H20N2O5,60,C13-label-5,[M-H]-,Glutamylleucine
265.1500804,C11H20N2O5,60,C13-label-6,[M-H]-,Glutamylleucine
266.1534352,C11H20N2O5,60,C13-label-7,[M-H]-,Glutamylleucine
267.1567901,C11H20N2O5,60,C13-label-8,[M-H]-,Glutamylleucine
260.0234391,C9H11NO6S,61,C12 PARENT,[M-H]-,Methoxyacetaminophen sulfate
261.0267939,C9H11NO6S,61,C13-label-1,[M-H]-,Methoxyacetaminophen sulfate
262.0301488,C9H11NO6S,61,C13-label-2,[M-H]-,Methoxyacetaminophen sulfate
263.0335036,C9H11NO6S,61,C13-label-3,[M-H]-,Methoxyacetaminophen sulfate
264.0368584,C9H11NO6S,61,C13-label-4,[M-H]-,Methoxyacetaminophen sulfate
265.0402133,C9H11NO6S,61,C13-label-5,[M-H]-,Methoxyacetaminophen sulfate
266.0435681,C9H11NO6S,61,C13-label-6,[M-H]-,Methoxyacetaminophen sulfate
267.0469229,C9H11NO6S,61,C13-label-7,[M-H]-,Methoxyacetaminophen sulfate
268.0502778,C9H11NO6S,61,C13-label-8,[M-H]-,Methoxyacetaminophen sulfate
263.1136354,C11H20O7,62,C12 PARENT,[M-H]-,Ilicifolinoside A
264.1169902,C11H20O7,62,C13-label-1,[M-H]-,Ilicifolinoside A
265.1203451,C11H20O7,62,C13-label-2,[M-H]-,Ilicifolinoside A
266.1236999,C11H20O7,62,C13-label-3,[M-H]-,Ilicifolinoside A
267.1270547,C11H20O7,62,C13-label-4,[M-H]-,Ilicifolinoside A
268.1304096,C11H20O7,62,C13-label-5,[M-H]-,Ilicifolinoside A
269.1337644,C11H20O7,62,C13-label-6,[M-H]-,Ilicifolinoside A
270.1371192,C11H20O7,62,C13-label-7,[M-H]-,Ilicifolinoside A
271.1404741,C11H20O7,62,C13-label-8,[M-H]-,Ilicifolinoside A
267.0734994,C10H12N4O5,63,C12 PARENT,[M-H]-,Inosine
268.0768542,C10H12N4O5,63,C13-label-1,[M-H]-,Inosine
269.0802091,C10H12N4O5,63,C13-label-2,[M-H]-,Inosine
270.0835639,C10H12N4O5,63,C13-label-3,[M-H]-,Inosine
271.0869187,C10H12N4O5,63,C13-label-4,[M-H]-,Inosine
272.0902736,C10H12N4O5,63,C13-label-5,[M-H]-,Inosine
273.0936284,C10H12N4O5,63,C13-label-6,[M-H]-,Inosine
274.0969832,C10H12N4O5,63,C13-label-7,[M-H]-,Inosine
275.1003381,C10H12N4O5,63,C13-label-8,[M-H]-,Inosine
289.0330199,C7H15O10P,64,C12 PARENT,[M-H]-,Sedoheptulose 7-phosphate
290.0363747,C7H15O10P,64,C13-label-1,[M-H]-,Sedoheptulose 7-phosphate
291.0397296,C7H15O10P,64,C13-label-2,[M-H]-,Sedoheptulose 7-phosphate
292.0430844,C7H15O10P,64,C13-label-3,[M-H]-,Sedoheptulose 7-phosphate
293.0464392,C7H15O10P,64,C13-label-4,[M-H]-,Sedoheptulose 7-phosphate
294.0497941,C7H15O10P,64,C13-label-5,[M-H]-,Sedoheptulose 7-phosphate
295.0531489,C7H15O10P,64,C13-label-6,[M-H]-,Sedoheptulose 7-phosphate
296.0565037,C7H15O10P,64,C13-label-7,[M-H]-,Sedoheptulose 7-phosphate
290.0257596,C10H14NO5PS,65,C12 PARENT,[M-H]-,Parathion
291.0291144,C10H14NO5PS,65,C13-label-1,[M-H]-,Parathion
292.0324693,C10H14NO5PS,65,C13-label-2,[M-H]-,Parathion
293.0358241,C10H14NO5PS,65,C13-label-3,[M-H]-,Parathion
294.0391789,C10H14NO5PS,65,C13-label-4,[M-H]-,Parathion
295.0425338,C10H14NO5PS,65,C13-label-5,[M-H]-,Parathion
296.0458886,C10H14NO5PS,65,C13-label-6,[M-H]-,Parathion
297.0492434,C10H14NO5PS,65,C13-label-7,[M-H]-,Parathion
298.0525983,C10H14NO5PS,65,C13-label-8,[M-H]-,Parathion
274.1044664,C10H17N3O6,66,C12 PARENT,[M-H]-,Glutamylglutamine
275.1078212,C10H17N3O6,66,C13-label-1,[M-H]-,Glutamylglutamine
276.1111761,C10H17N3O6,66,C13-label-2,[M-H]-,Glutamylglutamine
277.1145309,C10H17N3O6,66,C13-label-3,[M-H]-,Glutamylglutamine
278.1178857,C10H17N3O6,66,C13-label-4,[M-H]-,Glutamylglutamine
279.1212406,C10H17N3O6,66,C13-label-5,[M-H]-,Glutamylglutamine
280.1245954,C10H17N3O6,66,C13-label-6,[M-H]-,Glutamylglutamine
281.1279502,C10H17N3O6,66,C13-label-7,[M-H]-,Glutamylglutamine
282.1313051,C10H17N3O6,66,C13-label-8,[M-H]-,Glutamylglutamine
275.0173699,C6H13O10P,67,C12 PARENT,[M-H]-,Phosphogluconate
276.0207247,C6H13O10P,67,C13-label-1,[M-H]-,Phosphogluconate
277.0240796,C6H13O10P,67,C13-label-2,[M-H]-,Phosphogluconate
278.0274344,C6H13O10P,67,C13-label-3,[M-H]-,Phosphogluconate
279.0307892,C6H13O10P,67,C13-label-4,[M-H]-,Phosphogluconate
280.0341441,C6H13O10P,67,C13-label-5,[M-H]-,Phosphogluconate
281.0374989,C6H13O10P,67,C13-label-6,[M-H]-,Phosphogluconate
293.0423948,C13H14N2O2S2,68,C12 PARENT,[M-H]-,Wasalexin A
294.0457496,C13H14N2O2S2,68,C13-label-1,[M-H]-,Wasalexin A
295.0491045,C13H14N2O2S2,68,C13-label-2,[M-H]-,Wasalexin A
296.0524593,C13H14N2O2S2,68,C13-label-3,[M-H]-,Wasalexin A
297.0558141,C13H14N2O2S2,68,C13-label-4,[M-H]-,Wasalexin A
298.059169,C13H14N2O2S2,68,C13-label-5,[M-H]-,Wasalexin A
299.0625238,C13H14N2O2S2,68,C13-label-6,[M-H]-,Wasalexin A
300.0658786,C13H14N2O2S2,68,C13-label-7,[M-H]-,Wasalexin A
301.0692335,C13H14N2O2S2,68,C13-label-8,[M-H]-,Wasalexin A
275.0884834,C10H16N2O7,69,C12 PARENT,[M-H]-,Glutamylglutamic acid
276.0918382,C10H16N2O7,69,C13-label-1,[M-H]-,Glutamylglutamic acid
277.0951931,C10H16N2O7,69,C13-label-2,[M-H]-,Glutamylglutamic acid
278.0985479,C10H16N2O7,69,C13-label-3,[M-H]-,Glutamylglutamic acid
279.1019027,C10H16N2O7,69,C13-label-4,[M-H]-,Glutamylglutamic acid
280.1052576,C10H16N2O7,69,C13-label-5,[M-H]-,Glutamylglutamic acid
281.1086124,C10H16N2O7,69,C13-label-6,[M-H]-,Glutamylglutamic acid
282.1119672,C10H16N2O7,69,C13-label-7,[M-H]-,Glutamylglutamic acid
283.1153221,C10H16N2O7,69,C13-label-8,[M-H]-,Glutamylglutamic acid
279.0986514,C13H16N2O5,70,C12 PARENT,[M-H]-,Aspartylphenylalanine
280.1020062,C13H16N2O5,70,C13-label-1,[M-H]-,Aspartylphenylalanine
281.1053611,C13H16N2O5,70,C13-label-2,[M-H]-,Aspartylphenylalanine
282.1087159,C13H16N2O5,70,C13-label-3,[M-H]-,Aspartylphenylalanine
283.1120707,C13H16N2O5,70,C13-label-4,[M-H]-,Aspartylphenylalanine
284.1154256,C13H16N2O5,70,C13-label-5,[M-H]-,Aspartylphenylalanine
285.1187804,C13H16N2O5,70,C13-label-6,[M-H]-,Aspartylphenylalanine
286.1221352,C13H16N2O5,70,C13-label-7,[M-H]-,Aspartylphenylalanine
287.1254901,C13H16N2O5,70,C13-label-8,[M-H]-,Aspartylphenylalanine
297.1720854,C17H22N4O,71,C12 PARENT,[M-H]-,Minaprine
298.1754402,C17H22N4O,71,C13-label-1,[M-H]-,Minaprine
299.1787951,C17H22N4O,71,C13-label-2,[M-H]-,Minaprine
300.1821499,C17H22N4O,71,C13-label-3,[M-H]-,Minaprine
301.1855047,C17H22N4O,71,C13-label-4,[M-H]-,Minaprine
302.1888596,C17H22N4O,71,C13-label-5,[M-H]-,Minaprine
303.1922144,C17H22N4O,71,C13-label-6,[M-H]-,Minaprine
304.1955692,C17H22N4O,71,C13-label-7,[M-H]-,Minaprine
305.1989241,C17H22N4O,71,C13-label-8,[M-H]-,Minaprine
281.1143014,C13H18N2O5,72,C12 PARENT,[M-H]-,Threonyltyrosine
282.1176562,C13H18N2O5,72,C13-label-1,[M-H]-,Threonyltyrosine
283.1210111,C13H18N2O5,72,C13-label-2,[M-H]-,Threonyltyrosine
284.1243659,C13H18N2O5,72,C13-label-3,[M-H]-,Threonyltyrosine
285.1277207,C13H18N2O5,72,C13-label-4,[M-H]-,Threonyltyrosine
286.1310756,C13H18N2O5,72,C13-label-5,[M-H]-,Threonyltyrosine
287.1344304,C13H18N2O5,72,C13-label-6,[M-H]-,Threonyltyrosine
288.1377852,C13H18N2O5,72,C13-label-7,[M-H]-,Threonyltyrosine
289.1411401,C13H18N2O5,72,C13-label-8,[M-H]-,Threonyltyrosine
283.0684154,C10H12N4O6,73,C12 PARENT,[M-H]-,Xanthosine
284.0717702,C10H12N4O6,73,C13-label-1,[M-H]-,Xanthosine
285.0751251,C10H12N4O6,73,C13-label-2,[M-H]-,Xanthosine
286.0784799,C10H12N4O6,73,C13-label-3,[M-H]-,Xanthosine
287.0818347,C10H12N4O6,73,C13-label-4,[M-H]-,Xanthosine
288.0851896,C10H12N4O6,73,C13-label-5,[M-H]-,Xanthosine
289.0885444,C10H12N4O6,73,C13-label-6,[M-H]-,Xanthosine
290.0918992,C10H12N4O6,73,C13-label-7,[M-H]-,Xanthosine
291.0952541,C10H12N4O6,73,C13-label-8,[M-H]-,Xanthosine
303.0833994,C11H16N2O8,74,C12 PARENT,[M-H]-,N-Acetylaspartylglutamate
304.0867542,C11H16N2O8,74,C13-label-1,[M-H]-,N-Acetylaspartylglutamate
305.0901091,C11H16N2O8,74,C13-label-2,[M-H]-,N-Acetylaspartylglutamate
306.0934639,C11H16N2O8,74,C13-label-3,[M-H]-,N-Acetylaspartylglutamate
307.0968187,C11H16N2O8,74,C13-label-4,[M-H]-,N-Acetylaspartylglutamate
308.1001736,C11H16N2O8,74,C13-label-5,[M-H]-,N-Acetylaspartylglutamate
309.1035284,C11H16N2O8,74,C13-label-6,[M-H]-,N-Acetylaspartylglutamate
310.1068832,C11H16N2O8,74,C13-label-7,[M-H]-,N-Acetylaspartylglutamate
311.1102381,C11H16N2O8,74,C13-label-8,[M-H]-,N-Acetylaspartylglutamate
228.0278709,C5H12NO7P,75,C12 PARENT,[M-H]-,Phosphoribosylamine
229.0312257,C5H12NO7P,75,C13-label-1,[M-H]-,Phosphoribosylamine
230.0345806,C5H12NO7P,75,C13-label-2,[M-H]-,Phosphoribosylamine
231.0379354,C5H12NO7P,75,C13-label-3,[M-H]-,Phosphoribosylamine
232.0412902,C5H12NO7P,75,C13-label-4,[M-H]-,Phosphoribosylamine
233.0446451,C5H12NO7P,75,C13-label-5,[M-H]-,Phosphoribosylamine
293.1143014,C14H18N2O5,76,C12 PARENT,[M-H]-,Phenylalanyl-Glutamate
294.1176562,C14H18N2O5,76,C13-label-1,[M-H]-,Phenylalanyl-Glutamate
295.1210111,C14H18N2O5,76,C13-label-2,[M-H]-,Phenylalanyl-Glutamate
296.1243659,C14H18N2O5,76,C13-label-3,[M-H]-,Phenylalanyl-Glutamate
297.1277207,C14H18N2O5,76,C13-label-4,[M-H]-,Phenylalanyl-Glutamate
298.1310756,C14H18N2O5,76,C13-label-5,[M-H]-,Phenylalanyl-Glutamate
299.1344304,C14H18N2O5,76,C13-label-6,[M-H]-,Phenylalanyl-Glutamate
300.1377852,C14H18N2O5,76,C13-label-7,[M-H]-,Phenylalanyl-Glutamate
301.1411401,C14H18N2O5,76,C13-label-8,[M-H]-,Phenylalanyl-Glutamate
300.0490029,C8H16NO9P,77,C12 PARENT,[M-H]-,N-Acetyl-glucosamine 6-phosphate
301.0523577,C8H16NO9P,77,C13-label-1,[M-H]-,N-Acetyl-glucosamine 6-phosphate
302.0557126,C8H16NO9P,77,C13-label-2,[M-H]-,N-Acetyl-glucosamine 6-phosphate
303.0590674,C8H16NO9P,77,C13-label-3,[M-H]-,N-Acetyl-glucosamine 6-phosphate
304.0624222,C8H16NO9P,77,C13-label-4,[M-H]-,N-Acetyl-glucosamine 6-phosphate
305.0657771,C8H16NO9P,77,C13-label-5,[M-H]-,N-Acetyl-glucosamine 6-phosphate
306.0691319,C8H16NO9P,77,C13-label-6,[M-H]-,N-Acetyl-glucosamine 6-phosphate
307.0724867,C8H16NO9P,77,C13-label-7,[M-H]-,N-Acetyl-glucosamine 6-phosphate
308.0758416,C8H16NO9P,77,C13-label-8,[M-H]-,N-Acetyl-glucosamine 6-phosphate
242.0782504,C9H13N3O5,78,C12 PARENT,[M-H]-,Cytidine
243.0816052,C9H13N3O5,78,C13-label-1,[M-H]-,Cytidine
244.0849601,C9H13N3O5,78,C13-label-2,[M-H]-,Cytidine
245.0883149,C9H13N3O5,78,C13-label-3,[M-H]-,Cytidine
246.0916697,C9H13N3O5,78,C13-label-4,[M-H]-,Cytidine
247.0950246,C9H13N3O5,78,C13-label-5,[M-H]-,Cytidine
248.0983794,C9H13N3O5,78,C13-label-6,[M-H]-,Cytidine
249.1017342,C9H13N3O5,78,C13-label-7,[M-H]-,Cytidine
250.1050891,C9H13N3O5,78,C13-label-8,[M-H]-,Cytidine
303.2329554,C20H32O2,79,C12 PARENT,[M-H]-,Eicosadiynoic acid
304.2363102,C20H32O2,79,C13-label-1,[M-H]-,Eicosadiynoic acid
305.2396651,C20H32O2,79,C13-label-2,[M-H]-,Eicosadiynoic acid
306.2430199,C20H32O2,79,C13-label-3,[M-H]-,Eicosadiynoic acid
307.2463747,C20H32O2,79,C13-label-4,[M-H]-,Eicosadiynoic acid
308.2497296,C20H32O2,79,C13-label-5,[M-H]-,Eicosadiynoic acid
309.2530844,C20H32O2,79,C13-label-6,[M-H]-,Eicosadiynoic acid
310.2564392,C20H32O2,79,C13-label-7,[M-H]-,Eicosadiynoic acid
311.2597941,C20H32O2,79,C13-label-8,[M-H]-,Eicosadiynoic acid
306.0765371,C10H17N3O6S,80,C12 PARENT,[M-H]-,Glutathione (reduced)
307.0798919,C10H17N3O6S,80,C13-label-1,[M-H]-,Glutathione (reduced)
308.0832468,C10H17N3O6S,80,C13-label-2,[M-H]-,Glutathione (reduced)
309.0866016,C10H17N3O6S,80,C13-label-3,[M-H]-,Glutathione (reduced)
310.0899564,C10H17N3O6S,80,C13-label-4,[M-H]-,Glutathione (reduced)
311.0933113,C10H17N3O6S,80,C13-label-5,[M-H]-,Glutathione (reduced)
312.0966661,C10H17N3O6S,80,C13-label-6,[M-H]-,Glutathione (reduced)
313.1000209,C10H17N3O6S,80,C13-label-7,[M-H]-,Glutathione (reduced)
314.1033758,C10H17N3O6S,80,C13-label-8,[M-H]-,Glutathione (reduced)
308.0987164,C11H19NO9,81,C12 PARENT,[M-H]-,N-Acetylneuraminic acid
309.1020712,C11H19NO9,81,C13-label-1,[M-H]-,N-Acetylneuraminic acid
310.1054261,C11H19NO9,81,C13-label-2,[M-H]-,N-Acetylneuraminic acid
311.1087809,C11H19NO9,81,C13-label-3,[M-H]-,N-Acetylneuraminic acid
312.1121357,C11H19NO9,81,C13-label-4,[M-H]-,N-Acetylneuraminic acid
313.1154906,C11H19NO9,81,C13-label-5,[M-H]-,N-Acetylneuraminic acid
314.1188454,C11H19NO9,81,C13-label-6,[M-H]-,N-Acetylneuraminic acid
315.1222002,C11H19NO9,81,C13-label-7,[M-H]-,N-Acetylneuraminic acid
316.1255551,C11H19NO9,81,C13-label-8,[M-H]-,N-Acetylneuraminic acid
326.2336864,C18H33NO4,82,C12 PARENT,[M-H]-,Nitrooctadecenoic Acid
327.2370412,C18H33NO4,82,C13-label-1,[M-H]-,Nitrooctadecenoic Acid
328.2403961,C18H33NO4,82,C13-label-2,[M-H]-,Nitrooctadecenoic Acid
329.2437509,C18H33NO4,82,C13-label-3,[M-H]-,Nitrooctadecenoic Acid
330.2471057,C18H33NO4,82,C13-label-4,[M-H]-,Nitrooctadecenoic Acid
331.2504606,C18H33NO4,82,C13-label-5,[M-H]-,Nitrooctadecenoic Acid
332.2538154,C18H33NO4,82,C13-label-6,[M-H]-,Nitrooctadecenoic Acid
333.2571702,C18H33NO4,82,C13-label-7,[M-H]-,Nitrooctadecenoic Acid
334.2605251,C18H33NO4,82,C13-label-8,[M-H]-,Nitrooctadecenoic Acid
309.1092174,C14H18N2O6,83,C12 PARENT,[M-H]-,Glutamyltyrosine
310.1125722,C14H18N2O6,83,C13-label-1,[M-H]-,Glutamyltyrosine
311.1159271,C14H18N2O6,83,C13-label-2,[M-H]-,Glutamyltyrosine
312.1192819,C14H18N2O6,83,C13-label-3,[M-H]-,Glutamyltyrosine
313.1226367,C14H18N2O6,83,C13-label-4,[M-H]-,Glutamyltyrosine
314.1259916,C14H18N2O6,83,C13-label-5,[M-H]-,Glutamyltyrosine
315.1293464,C14H18N2O6,83,C13-label-6,[M-H]-,Glutamyltyrosine
316.1327012,C14H18N2O6,83,C13-label-7,[M-H]-,Glutamyltyrosine
317.1360561,C14H18N2O6,83,C13-label-8,[M-H]-,Glutamyltyrosine
259.0935674,C10H16N2O6,84,C12 PARENT,[M-H]-,Hydroxyprolyl-Glutamate
260.0969222,C10H16N2O6,84,C13-label-1,[M-H]-,Hydroxyprolyl-Glutamate
261.1002771,C10H16N2O6,84,C13-label-2,[M-H]-,Hydroxyprolyl-Glutamate
262.1036319,C10H16N2O6,84,C13-label-3,[M-H]-,Hydroxyprolyl-Glutamate
263.1069867,C10H16N2O6,84,C13-label-4,[M-H]-,Hydroxyprolyl-Glutamate
264.1103416,C10H16N2O6,84,C13-label-5,[M-H]-,Hydroxyprolyl-Glutamate
265.1136964,C10H16N2O6,84,C13-label-6,[M-H]-,Hydroxyprolyl-Glutamate
266.1170512,C10H16N2O6,84,C13-label-7,[M-H]-,Hydroxyprolyl-Glutamate
267.1204061,C10H16N2O6,84,C13-label-8,[M-H]-,Hydroxyprolyl-Glutamate
319.2278714,C20H32O3,85,C12 PARENT,[M-H]-,Hydroxy-eicosatetraenoic acid
320.2312262,C20H32O3,85,C13-label-1,[M-H]-,Hydroxy-eicosatetraenoic acid
321.2345811,C20H32O3,85,C13-label-2,[M-H]-,Hydroxy-eicosatetraenoic acid
322.2379359,C20H32O3,85,C13-label-3,[M-H]-,Hydroxy-eicosatetraenoic acid
323.2412907,C20H32O3,85,C13-label-4,[M-H]-,Hydroxy-eicosatetraenoic acid
324.2446456,C20H32O3,85,C13-label-5,[M-H]-,Hydroxy-eicosatetraenoic acid
325.2480004,C20H32O3,85,C13-label-6,[M-H]-,Hydroxy-eicosatetraenoic acid
326.2513552,C20H32O3,85,C13-label-7,[M-H]-,Hydroxy-eicosatetraenoic acid
327.2547101,C20H32O3,85,C13-label-8,[M-H]-,Hydroxy-eicosatetraenoic acid
321.0880854,C18H14N2O4,86,C12 PARENT,[M-H]-,Flazine methyl ether
322.0914402,C18H14N2O4,86,C13-label-1,[M-H]-,Flazine methyl ether
323.0947951,C18H14N2O4,86,C13-label-2,[M-H]-,Flazine methyl ether
324.0981499,C18H14N2O4,86,C13-label-3,[M-H]-,Flazine methyl ether
325.1015047,C18H14N2O4,86,C13-label-4,[M-H]-,Flazine methyl ether
326.1048596,C18H14N2O4,86,C13-label-5,[M-H]-,Flazine methyl ether
327.1082144,C18H14N2O4,86,C13-label-6,[M-H]-,Flazine methyl ether
328.1115692,C18H14N2O4,86,C13-label-7,[M-H]-,Flazine methyl ether
329.1149241,C18H14N2O4,86,C13-label-8,[M-H]-,Flazine methyl ether
327.2329554,C22H32O2,87,C12 PARENT,[M-H]-,Docosahexanoic acid
328.2363102,C22H32O2,87,C13-label-1,[M-H]-,Docosahexanoic acid
329.2396651,C22H32O2,87,C13-label-2,[M-H]-,Docosahexanoic acid
330.2430199,C22H32O2,87,C13-label-3,[M-H]-,Docosahexanoic acid
331.2463747,C22H32O2,87,C13-label-4,[M-H]-,Docosahexanoic acid
332.2497296,C22H32O2,87,C13-label-5,[M-H]-,Docosahexanoic acid
333.2530844,C22H32O2,87,C13-label-6,[M-H]-,Docosahexanoic acid
334.2564392,C22H32O2,87,C13-label-7,[M-H]-,Docosahexanoic acid
335.2597941,C22H32O2,87,C13-label-8,[M-H]-,Docosahexanoic acid
353.2333534,C20H34O5,88,C12 PARENT,[M-H]-,Prostaglandin F2alpha
